outlet_id,brand,date,day_of_week,daypart,estimated_visits,estimated_transactions,avg_basket_size_idr,estimated_revenue_idr
MRG-001,Marugame Udon,2026-08-07,Friday,breakfast,32,27,73128,1974456
MRG-001,Marugame Udon,2026-08-07,Friday,lunch,229,159,67459,10725981
MRG-001,Marugame Udon,2026-08-07,Friday,afternoon,92,50,73493,3674650
MRG-001,Marugame Udon,2026-08-07,Friday,dinner,274,159,58270,9264930
MRG-001,Marugame Udon,2026-08-07,Friday,late_night,74,44,56470,2484680
MRG-001,Marugame Udon,2026-08-08,Saturday,breakfast,52,38,56077,2130926
MRG-001,Marugame Udon,2026-08-08,Saturday,lunch,386,298,55042,16402516
MRG-001,Marugame Udon,2026-08-08,Saturday,afternoon,138,111,71269,7910859
MRG-001,Marugame Udon,2026-08-08,Saturday,dinner,375,237,70551,16720587
MRG-001,Marugame Udon,2026-08-08,Saturday,late_night,79,66,66892,4414872
MRG-001,Marugame Udon,2026-08-09,Sunday,breakfast,50,40,52340,2093600
MRG-001,Marugame Udon,2026-08-09,Sunday,lunch,350,263,66295,17435585
MRG-001,Marugame Udon,2026-08-09,Sunday,afternoon,129,83,70480,5849840
MRG-001,Marugame Udon,2026-08-09,Sunday,dinner,319,187,63459,11866833
MRG-001,Marugame Udon,2026-08-09,Sunday,late_night,94,66,53233,3513378
MRG-001,Marugame Udon,2026-08-10,Monday,breakfast,29,23,63763,1466549
MRG-001,Marugame Udon,2026-08-10,Monday,lunch,255,170,59505,10115850
MRG-001,Marugame Udon,2026-08-10,Monday,afternoon,100,79,73622,5816138
MRG-001,Marugame Udon,2026-08-10,Monday,dinner,225,170,72923,12396910
MRG-001,Marugame Udon,2026-08-10,Monday,late_night,84,51,59387,3028737
MRG-001,Marugame Udon,2026-08-11,Tuesday,breakfast,30,16,61599,985584
MRG-001,Marugame Udon,2026-08-11,Tuesday,lunch,181,142,72433,10285486
MRG-001,Marugame Udon,2026-08-11,Tuesday,afternoon,80,49,62496,3062304
MRG-001,Marugame Udon,2026-08-11,Tuesday,dinner,244,195,69991,13648245
MRG-001,Marugame Udon,2026-08-11,Tuesday,late_night,59,36,53868,1939248
MRG-001,Marugame Udon,2026-08-12,Wednesday,breakfast,34,19,61912,1176328
MRG-001,Marugame Udon,2026-08-12,Wednesday,lunch,226,190,72038,13687220
MRG-001,Marugame Udon,2026-08-12,Wednesday,afternoon,79,64,67229,4302656
MRG-001,Marugame Udon,2026-08-12,Wednesday,dinner,272,154,69576,10714704
MRG-001,Marugame Udon,2026-08-12,Wednesday,late_night,57,41,61597,2525477
MRG-001,Marugame Udon,2026-08-13,Thursday,breakfast,24,13,70600,917800
MRG-001,Marugame Udon,2026-08-13,Thursday,lunch,218,160,61150,9784000
MRG-001,Marugame Udon,2026-08-13,Thursday,afternoon,82,64,65735,4207040
MRG-001,Marugame Udon,2026-08-13,Thursday,dinner,205,141,61516,8673756
MRG-001,Marugame Udon,2026-08-13,Thursday,late_night,62,35,66315,2321025
MRG-001,Marugame Udon,2026-08-14,Friday,breakfast,28,19,64956,1234164
MRG-001,Marugame Udon,2026-08-14,Friday,lunch,229,126,67658,8524908
MRG-001,Marugame Udon,2026-08-14,Friday,afternoon,88,70,71773,5024110
MRG-001,Marugame Udon,2026-08-14,Friday,dinner,212,148,59951,8872748
MRG-001,Marugame Udon,2026-08-14,Friday,late_night,70,51,56301,2871351
MRG-001,Marugame Udon,2026-08-15,Saturday,breakfast,33,19,64885,1232815
MRG-001,Marugame Udon,2026-08-15,Saturday,lunch,312,232,60001,13920232
MRG-001,Marugame Udon,2026-08-15,Saturday,afternoon,101,71,55433,3935743
MRG-001,Marugame Udon,2026-08-15,Saturday,dinner,282,206,58565,12064390
MRG-001,Marugame Udon,2026-08-15,Saturday,late_night,97,68,66460,4519280
MRG-001,Marugame Udon,2026-08-16,Sunday,breakfast,36,28,64345,1801660
MRG-001,Marugame Udon,2026-08-16,Sunday,lunch,256,167,73326,12245442
MRG-001,Marugame Udon,2026-08-16,Sunday,afternoon,103,62,53770,3333740
MRG-001,Marugame Udon,2026-08-16,Sunday,dinner,251,173,67196,11624908
MRG-001,Marugame Udon,2026-08-16,Sunday,late_night,80,60,70645,4238700
MRG-001,Marugame Udon,2026-08-17,Monday,breakfast,32,20,59374,1187480
MRG-001,Marugame Udon,2026-08-17,Monday,lunch,221,179,71905,12870995
MRG-001,Marugame Udon,2026-08-17,Monday,afternoon,83,68,66053,4491604
MRG-001,Marugame Udon,2026-08-17,Monday,dinner,261,180,56887,10239660
MRG-001,Marugame Udon,2026-08-17,Monday,late_night,68,53,69841,3701573
MRG-001,Marugame Udon,2026-08-18,Tuesday,breakfast,35,23,70087,1612001
MRG-001,Marugame Udon,2026-08-18,Tuesday,lunch,226,124,60004,7440496
MRG-001,Marugame Udon,2026-08-18,Tuesday,afternoon,90,53,61781,3274393
MRG-001,Marugame Udon,2026-08-18,Tuesday,dinner,273,224,60048,13450752
MRG-001,Marugame Udon,2026-08-18,Tuesday,late_night,88,53,58415,3095995
MRG-001,Marugame Udon,2026-08-19,Wednesday,breakfast,28,16,70549,1128784
MRG-001,Marugame Udon,2026-08-19,Wednesday,lunch,212,129,56089,7235481
MRG-001,Marugame Udon,2026-08-19,Wednesday,afternoon,67,38,70202,2667676
MRG-001,Marugame Udon,2026-08-19,Wednesday,dinner,186,138,71356,9847128
MRG-001,Marugame Udon,2026-08-19,Wednesday,late_night,58,35,62122,2174270
MRG-001,Marugame Udon,2026-08-20,Thursday,breakfast,30,18,63645,1145610
MRG-001,Marugame Udon,2026-08-20,Thursday,lunch,277,204,61637,12573948
MRG-001,Marugame Udon,2026-08-20,Thursday,afternoon,84,49,71306,3493994
MRG-001,Marugame Udon,2026-08-20,Thursday,dinner,194,117,63766,7460622
MRG-001,Marugame Udon,2026-08-20,Thursday,late_night,70,45,61547,2769615
MRG-001,Marugame Udon,2026-08-21,Friday,breakfast,41,31,64945,2013295
MRG-001,Marugame Udon,2026-08-21,Friday,lunch,306,195,55497,10821915
MRG-001,Marugame Udon,2026-08-21,Friday,afternoon,76,56,58329,3266424
MRG-001,Marugame Udon,2026-08-21,Friday,dinner,210,147,64875,9536625
MRG-001,Marugame Udon,2026-08-21,Friday,late_night,70,53,69195,3667335
MRG-001,Marugame Udon,2026-08-22,Saturday,breakfast,52,31,60655,1880305
MRG-001,Marugame Udon,2026-08-22,Saturday,lunch,437,338,60357,20400666
MRG-001,Marugame Udon,2026-08-22,Saturday,afternoon,120,72,67640,4870080
MRG-001,Marugame Udon,2026-08-22,Saturday,dinner,352,244,72879,17782476
MRG-001,Marugame Udon,2026-08-22,Saturday,late_night,98,70,66039,4622730
MRG-001,Marugame Udon,2026-08-23,Sunday,breakfast,52,31,71568,2218608
MRG-001,Marugame Udon,2026-08-23,Sunday,lunch,371,230,57005,13111150
MRG-001,Marugame Udon,2026-08-23,Sunday,afternoon,116,76,55683,4231908
MRG-001,Marugame Udon,2026-08-23,Sunday,dinner,397,248,54123,13422504
MRG-001,Marugame Udon,2026-08-23,Sunday,late_night,109,69,63470,4379430
MRG-001,Marugame Udon,2026-08-24,Monday,breakfast,25,17,59541,1012197
MRG-001,Marugame Udon,2026-08-24,Monday,lunch,232,157,60212,9453284
MRG-001,Marugame Udon,2026-08-24,Monday,afternoon,74,46,52830,2430180
MRG-001,Marugame Udon,2026-08-24,Monday,dinner,213,134,53932,7226888
MRG-001,Marugame Udon,2026-08-24,Monday,late_night,72,45,63103,2839635
MRG-001,Marugame Udon,2026-08-25,Tuesday,breakfast,28,17,57202,972434
MRG-001,Marugame Udon,2026-08-25,Tuesday,lunch,221,145,64056,9288120
MRG-001,Marugame Udon,2026-08-25,Tuesday,afternoon,77,57,57682,3287874
MRG-001,Marugame Udon,2026-08-25,Tuesday,dinner,264,206,70504,14523824
MRG-001,Marugame Udon,2026-08-25,Tuesday,late_night,60,43,55266,2376438
MRG-001,Marugame Udon,2026-08-26,Wednesday,breakfast,40,28,57921,1621788
MRG-001,Marugame Udon,2026-08-26,Wednesday,lunch,316,200,59762,11952400
MRG-001,Marugame Udon,2026-08-26,Wednesday,afternoon,108,90,69996,6299640
MRG-001,Marugame Udon,2026-08-26,Wednesday,dinner,290,160,66383,10621280
MRG-001,Marugame Udon,2026-08-26,Wednesday,late_night,89,74,70935,5249190
MRG-001,Marugame Udon,2026-08-27,Thursday,breakfast,33,20,57331,1146620
MRG-001,Marugame Udon,2026-08-27,Thursday,lunch,245,175,62391,10918425
MRG-001,Marugame Udon,2026-08-27,Thursday,afternoon,84,54,54147,2923938
MRG-001,Marugame Udon,2026-08-27,Thursday,dinner,248,168,72581,12193608
MRG-001,Marugame Udon,2026-08-27,Thursday,late_night,60,40,70665,2826600
MRG-001,Marugame Udon,2026-08-28,Friday,breakfast,24,19,58878,1118682
MRG-001,Marugame Udon,2026-08-28,Friday,lunch,243,170,66485,11302450
MRG-001,Marugame Udon,2026-08-28,Friday,afternoon,66,40,61465,2458600
MRG-001,Marugame Udon,2026-08-28,Friday,dinner,225,175,67167,11754225
MRG-001,Marugame Udon,2026-08-28,Friday,late_night,53,38,64520,2451760
MRG-001,Marugame Udon,2026-08-29,Saturday,breakfast,33,27,73708,1990116
MRG-001,Marugame Udon,2026-08-29,Saturday,lunch,307,242,71975,17417950
MRG-001,Marugame Udon,2026-08-29,Saturday,afternoon,97,64,60509,3872576
MRG-001,Marugame Udon,2026-08-29,Saturday,dinner,325,184,60619,11153896
MRG-001,Marugame Udon,2026-08-29,Saturday,late_night,78,50,73012,3650600
MRG-002,Marugame Udon,2026-06-01,Monday,breakfast,48,34,64561,2195074
MRG-002,Marugame Udon,2026-06-01,Monday,lunch,467,325,68618,22300850
MRG-002,Marugame Udon,2026-06-01,Monday,afternoon,113,94,71166,6689604
MRG-002,Marugame Udon,2026-06-01,Monday,dinner,357,266,65556,17437896
MRG-002,Marugame Udon,2026-06-01,Monday,late_night,94,66,68228,4503048
MRG-002,Marugame Udon,2026-06-02,Tuesday,breakfast,69,41,66625,2731625
MRG-002,Marugame Udon,2026-06-02,Tuesday,lunch,556,385,65524,25226740
MRG-002,Marugame Udon,2026-06-02,Tuesday,afternoon,204,165,67129,11076285
MRG-002,Marugame Udon,2026-06-02,Tuesday,dinner,445,302,82340,24866680
MRG-002,Marugame Udon,2026-06-02,Tuesday,late_night,142,103,88361,9101183
MRG-002,Marugame Udon,2026-06-03,Wednesday,breakfast,66,49,70947,3476403
MRG-002,Marugame Udon,2026-06-03,Wednesday,lunch,408,241,65398,15760918
MRG-002,Marugame Udon,2026-06-03,Wednesday,afternoon,154,122,77517,9457074
MRG-002,Marugame Udon,2026-06-03,Wednesday,dinner,545,443,75794,33576742
MRG-002,Marugame Udon,2026-06-03,Wednesday,late_night,137,105,71274,7483770
MRG-002,Marugame Udon,2026-06-04,Thursday,breakfast,71,53,82392,4366776
MRG-002,Marugame Udon,2026-06-04,Thursday,lunch,507,372,84972,31609584
MRG-002,Marugame Udon,2026-06-04,Thursday,afternoon,151,94,87333,8209302
MRG-002,Marugame Udon,2026-06-04,Thursday,dinner,555,381,87618,33382458
MRG-002,Marugame Udon,2026-06-04,Thursday,late_night,126,90,74046,6664140
MRG-002,Marugame Udon,2026-06-05,Friday,breakfast,66,53,70903,3757859
MRG-002,Marugame Udon,2026-06-05,Friday,lunch,590,376,87761,32998136
MRG-002,Marugame Udon,2026-06-05,Friday,afternoon,191,146,69420,10135320
MRG-002,Marugame Udon,2026-06-05,Friday,dinner,515,436,78225,34106100
MRG-002,Marugame Udon,2026-06-05,Friday,late_night,177,101,66481,6714581
MRG-002,Marugame Udon,2026-06-06,Saturday,breakfast,88,60,70352,4221120
MRG-002,Marugame Udon,2026-06-06,Saturday,lunch,724,498,65640,32688720
MRG-002,Marugame Udon,2026-06-06,Saturday,afternoon,245,189,73720,13933080
MRG-002,Marugame Udon,2026-06-06,Saturday,dinner,730,588,74128,43587264
MRG-002,Marugame Udon,2026-06-06,Saturday,late_night,152,88,87783,7724904
MRG-002,Marugame Udon,2026-06-07,Sunday,breakfast,91,63,65510,4127130
MRG-002,Marugame Udon,2026-06-07,Sunday,lunch,646,402,88646,35635692
MRG-002,Marugame Udon,2026-06-07,Sunday,afternoon,171,136,85800,11668800
MRG-002,Marugame Udon,2026-06-07,Sunday,dinner,507,281,66357,18646317
MRG-002,Marugame Udon,2026-06-07,Sunday,late_night,153,108,73975,7989300
MRG-002,Marugame Udon,2026-06-08,Monday,breakfast,62,46,67747,3116362
MRG-002,Marugame Udon,2026-06-08,Monday,lunch,407,250,64624,16156000
MRG-002,Marugame Udon,2026-06-08,Monday,afternoon,146,89,82001,7298089
MRG-002,Marugame Udon,2026-06-08,Monday,dinner,451,357,80538,28752066
MRG-002,Marugame Udon,2026-06-08,Monday,late_night,123,100,73969,7396900
MRG-002,Marugame Udon,2026-06-09,Tuesday,breakfast,50,27,83986,2267622
MRG-002,Marugame Udon,2026-06-09,Tuesday,lunch,516,427,73550,31405850
MRG-002,Marugame Udon,2026-06-09,Tuesday,afternoon,132,76,74784,5683584
MRG-002,Marugame Udon,2026-06-09,Tuesday,dinner,514,334,68761,22966174
MRG-002,Marugame Udon,2026-06-09,Tuesday,late_night,131,80,86869,6949520
MRG-002,Marugame Udon,2026-06-10,Wednesday,breakfast,80,48,68103,3268944
MRG-002,Marugame Udon,2026-06-10,Wednesday,lunch,521,303,72303,21907809
MRG-002,Marugame Udon,2026-06-10,Wednesday,afternoon,174,105,69154,7261170
MRG-002,Marugame Udon,2026-06-10,Wednesday,dinner,505,419,66889,28026491
MRG-002,Marugame Udon,2026-06-10,Wednesday,late_night,125,82,68275,5598550
MRG-002,Marugame Udon,2026-06-11,Thursday,breakfast,58,38,75757,2878766
MRG-002,Marugame Udon,2026-06-11,Thursday,lunch,397,315,80773,25443495
MRG-002,Marugame Udon,2026-06-11,Thursday,afternoon,143,81,69454,5625774
MRG-002,Marugame Udon,2026-06-11,Thursday,dinner,407,296,89514,26496144
MRG-002,Marugame Udon,2026-06-11,Thursday,late_night,106,75,89709,6728175
MRG-002,Marugame Udon,2026-06-12,Friday,breakfast,62,51,79459,4052409
MRG-002,Marugame Udon,2026-06-12,Friday,lunch,653,495,81506,40345470
MRG-002,Marugame Udon,2026-06-12,Friday,afternoon,205,155,72432,11226960
MRG-002,Marugame Udon,2026-06-12,Friday,dinner,531,432,72062,31130784
MRG-002,Marugame Udon,2026-06-12,Friday,late_night,164,113,72512,8193856
MRG-002,Marugame Udon,2026-06-13,Saturday,breakfast,93,61,80527,4912147
MRG-002,Marugame Udon,2026-06-13,Saturday,lunch,616,447,89653,40074891
MRG-002,Marugame Udon,2026-06-13,Saturday,afternoon,194,142,87249,12389358
MRG-002,Marugame Udon,2026-06-13,Saturday,dinner,587,452,83588,37781776
MRG-002,Marugame Udon,2026-06-13,Saturday,late_night,190,107,73546,7869422
MRG-002,Marugame Udon,2026-06-14,Sunday,breakfast,71,43,64714,2782702
MRG-002,Marugame Udon,2026-06-14,Sunday,lunch,734,535,88537,47367295
MRG-002,Marugame Udon,2026-06-14,Sunday,afternoon,217,140,71017,9942380
MRG-002,Marugame Udon,2026-06-14,Sunday,dinner,611,475,77386,36758350
MRG-002,Marugame Udon,2026-06-14,Sunday,late_night,196,145,71288,10336760
MRG-002,Marugame Udon,2026-06-15,Monday,breakfast,63,40,70076,2803040
MRG-002,Marugame Udon,2026-06-15,Monday,lunch,431,354,81168,28733472
MRG-002,Marugame Udon,2026-06-15,Monday,afternoon,120,90,82598,7433820
MRG-002,Marugame Udon,2026-06-15,Monday,dinner,407,270,72159,19482930
MRG-002,Marugame Udon,2026-06-15,Monday,late_night,109,60,86543,5192580
MRG-002,Marugame Udon,2026-06-16,Tuesday,breakfast,49,36,67433,2427588
MRG-002,Marugame Udon,2026-06-16,Tuesday,lunch,380,219,79269,17359911
MRG-002,Marugame Udon,2026-06-16,Tuesday,afternoon,154,127,69920,8879840
MRG-002,Marugame Udon,2026-06-16,Tuesday,dinner,330,253,71892,18188676
MRG-002,Marugame Udon,2026-06-16,Tuesday,late_night,123,76,68349,5194524
MRG-002,Marugame Udon,2026-06-17,Wednesday,breakfast,55,37,80397,2974689
MRG-002,Marugame Udon,2026-06-17,Wednesday,lunch,416,326,65819,21456994
MRG-002,Marugame Udon,2026-06-17,Wednesday,afternoon,171,114,68122,7765908
MRG-002,Marugame Udon,2026-06-17,Wednesday,dinner,411,288,83003,23904864
MRG-002,Marugame Udon,2026-06-17,Wednesday,late_night,133,105,84541,8876805
MRG-002,Marugame Udon,2026-06-18,Thursday,breakfast,53,42,83630,3512460
MRG-002,Marugame Udon,2026-06-18,Thursday,lunch,495,360,67729,24382440
MRG-002,Marugame Udon,2026-06-18,Thursday,afternoon,146,91,75885,6905535
MRG-002,Marugame Udon,2026-06-18,Thursday,dinner,383,253,79620,20143860
MRG-002,Marugame Udon,2026-06-18,Thursday,late_night,92,54,76032,4105728
MRG-002,Marugame Udon,2026-06-19,Friday,breakfast,51,28,76857,2151996
MRG-002,Marugame Udon,2026-06-19,Friday,lunch,483,336,88008,29570688
MRG-002,Marugame Udon,2026-06-19,Friday,afternoon,164,137,73510,10070870
MRG-002,Marugame Udon,2026-06-19,Friday,dinner,407,302,79156,23905112
MRG-002,Marugame Udon,2026-06-19,Friday,late_night,112,62,87901,5449862
MRG-002,Marugame Udon,2026-06-20,Saturday,breakfast,87,52,75167,3908684
MRG-002,Marugame Udon,2026-06-20,Saturday,lunch,582,479,82670,39598930
MRG-002,Marugame Udon,2026-06-20,Saturday,afternoon,204,142,81784,11613328
MRG-002,Marugame Udon,2026-06-20,Saturday,dinner,641,477,88030,41990310
MRG-002,Marugame Udon,2026-06-20,Saturday,late_night,185,115,64625,7431875
MRG-002,Marugame Udon,2026-06-21,Sunday,breakfast,101,76,82020,6233520
MRG-002,Marugame Udon,2026-06-21,Sunday,lunch,774,486,75670,36775620
MRG-002,Marugame Udon,2026-06-21,Sunday,afternoon,247,154,79519,12245926
MRG-002,Marugame Udon,2026-06-21,Sunday,dinner,795,637,64043,40795391
MRG-002,Marugame Udon,2026-06-21,Sunday,late_night,213,158,87777,13868766
MRG-002,Marugame Udon,2026-06-22,Monday,breakfast,65,53,77325,4098225
MRG-002,Marugame Udon,2026-06-22,Monday,lunch,420,284,85491,24279444
MRG-002,Marugame Udon,2026-06-22,Monday,afternoon,136,87,89110,7752570
MRG-002,Marugame Udon,2026-06-22,Monday,dinner,470,312,71800,22401600
MRG-002,Marugame Udon,2026-06-22,Monday,late_night,121,98,82812,8115576
MRG-002,Marugame Udon,2026-06-23,Tuesday,breakfast,60,46,72756,3346776
MRG-002,Marugame Udon,2026-06-23,Tuesday,lunch,372,288,88121,25378848
MRG-002,Marugame Udon,2026-06-23,Tuesday,afternoon,131,84,89617,7527828
MRG-002,Marugame Udon,2026-06-23,Tuesday,dinner,450,247,65552,16191344
MRG-002,Marugame Udon,2026-06-23,Tuesday,late_night,123,87,80893,7037691
MRG-002,Marugame Udon,2026-06-24,Wednesday,breakfast,60,39,82192,3205488
MRG-002,Marugame Udon,2026-06-24,Wednesday,lunch,466,281,88606,24898286
MRG-002,Marugame Udon,2026-06-24,Wednesday,afternoon,164,130,68590,8916700
MRG-002,Marugame Udon,2026-06-24,Wednesday,dinner,402,243,83639,20324277
MRG-002,Marugame Udon,2026-06-24,Wednesday,late_night,126,103,74446,7667938
MRG-002,Marugame Udon,2026-06-25,Thursday,breakfast,71,57,68079,3880503
MRG-002,Marugame Udon,2026-06-25,Thursday,lunch,471,312,70981,22146072
MRG-002,Marugame Udon,2026-06-25,Thursday,afternoon,152,110,76259,8388490
MRG-002,Marugame Udon,2026-06-25,Thursday,dinner,506,293,65322,19139346
MRG-002,Marugame Udon,2026-06-25,Thursday,late_night,148,81,79002,6399162
MRG-002,Marugame Udon,2026-06-26,Friday,breakfast,62,43,63910,2748130
MRG-002,Marugame Udon,2026-06-26,Friday,lunch,591,500,83696,41848000
MRG-002,Marugame Udon,2026-06-26,Friday,afternoon,210,145,72563,10521635
MRG-002,Marugame Udon,2026-06-26,Friday,dinner,508,335,87075,29170125
MRG-002,Marugame Udon,2026-06-26,Friday,late_night,179,142,88409,12554078
MRG-002,Marugame Udon,2026-06-27,Saturday,breakfast,87,49,73061,3579989
MRG-002,Marugame Udon,2026-06-27,Saturday,lunch,654,379,75708,28693332
MRG-002,Marugame Udon,2026-06-27,Saturday,afternoon,239,183,87018,15924294
MRG-002,Marugame Udon,2026-06-27,Saturday,dinner,553,404,86520,34954080
MRG-002,Marugame Udon,2026-06-27,Saturday,late_night,168,127,85105,10808335
MRG-002,Marugame Udon,2026-06-28,Sunday,breakfast,88,65,76188,4952220
MRG-002,Marugame Udon,2026-06-28,Sunday,lunch,619,375,89595,33598125
MRG-002,Marugame Udon,2026-06-28,Sunday,afternoon,239,189,64156,12125484
MRG-002,Marugame Udon,2026-06-28,Sunday,dinner,558,314,84908,26661112
MRG-002,Marugame Udon,2026-06-28,Sunday,late_night,157,107,79640,8521480
MRG-002,Marugame Udon,2026-06-29,Monday,breakfast,66,37,74947,2773039
MRG-002,Marugame Udon,2026-06-29,Monday,lunch,563,466,89613,41759658
MRG-002,Marugame Udon,2026-06-29,Monday,afternoon,173,142,82986,11784012
MRG-002,Marugame Udon,2026-06-29,Monday,dinner,405,246,67476,16599096
MRG-002,Marugame Udon,2026-06-29,Monday,late_night,127,91,86200,7844200
MRG-002,Marugame Udon,2026-06-30,Tuesday,breakfast,55,43,71626,3079918
MRG-002,Marugame Udon,2026-06-30,Tuesday,lunch,530,378,86672,32762016
MRG-002,Marugame Udon,2026-06-30,Tuesday,afternoon,135,92,66755,6141460
MRG-002,Marugame Udon,2026-06-30,Tuesday,dinner,486,302,69273,20920446
MRG-002,Marugame Udon,2026-06-30,Tuesday,late_night,143,106,66066,7002996
MRG-002,Marugame Udon,2026-07-01,Wednesday,breakfast,69,41,88094,3611854
MRG-002,Marugame Udon,2026-07-01,Wednesday,lunch,563,439,69502,30511378
MRG-002,Marugame Udon,2026-07-01,Wednesday,afternoon,138,95,87268,8290460
MRG-002,Marugame Udon,2026-07-01,Wednesday,dinner,379,223,77745,17337135
MRG-002,Marugame Udon,2026-07-01,Wednesday,late_night,139,80,81871,6549680
MRG-002,Marugame Udon,2026-07-02,Thursday,breakfast,84,65,79480,5166200
MRG-002,Marugame Udon,2026-07-02,Thursday,lunch,582,385,82544,31779440
MRG-002,Marugame Udon,2026-07-02,Thursday,afternoon,190,126,80567,10151442
MRG-002,Marugame Udon,2026-07-02,Thursday,dinner,519,418,84932,35501576
MRG-002,Marugame Udon,2026-07-02,Thursday,late_night,128,74,66020,4885480
MRG-002,Marugame Udon,2026-07-03,Friday,breakfast,62,51,83257,4246107
MRG-002,Marugame Udon,2026-07-03,Friday,lunch,367,242,86109,20838378
MRG-002,Marugame Udon,2026-07-03,Friday,afternoon,162,117,63764,7460388
MRG-002,Marugame Udon,2026-07-03,Friday,dinner,329,233,85946,20025418
MRG-002,Marugame Udon,2026-07-03,Friday,late_night,136,87,73297,6376839
MRG-002,Marugame Udon,2026-07-04,Saturday,breakfast,103,72,79505,5724360
MRG-002,Marugame Udon,2026-07-04,Saturday,lunch,626,418,77843,32538374
MRG-002,Marugame Udon,2026-07-04,Saturday,afternoon,219,129,88459,11411211
MRG-002,Marugame Udon,2026-07-04,Saturday,dinner,736,515,75679,38974685
MRG-002,Marugame Udon,2026-07-04,Saturday,late_night,193,114,81177,9254178
MRG-002,Marugame Udon,2026-07-05,Sunday,breakfast,103,75,71824,5386800
MRG-002,Marugame Udon,2026-07-05,Sunday,lunch,872,511,89875,45926125
MRG-002,Marugame Udon,2026-07-05,Sunday,afternoon,249,172,85463,14699636
MRG-002,Marugame Udon,2026-07-05,Sunday,dinner,670,510,73604,37538040
MRG-002,Marugame Udon,2026-07-05,Sunday,late_night,228,148,85442,12645416
MRG-002,Marugame Udon,2026-07-06,Monday,breakfast,65,51,82097,4186947
MRG-002,Marugame Udon,2026-07-06,Monday,lunch,371,300,68417,20525100
MRG-002,Marugame Udon,2026-07-06,Monday,afternoon,142,94,89548,8417512
MRG-002,Marugame Udon,2026-07-06,Monday,dinner,443,356,89723,31941388
MRG-002,Marugame Udon,2026-07-06,Monday,late_night,121,78,81506,6357468
